age,clubID,clubLocation,clubName,eventEndTime,eventID,eventName,eventStartTime,lat,long,province,cnt
14,152,"50 Caledonia Road, Dartmouth, B2X 1K8, NS",Boys & Girls Clubs of Greater Halifax,17,11,Games in the field,10,44.687177,-63.532393,NS,1
9,158,"1144 Lea Street, Pembroke, K8A 6Z4, ON",Boys and Girls Club of Pembroke,16,20,Parents and kids game day,14,45.829091,-77.144182,ON,1
10,152,"50 Caledonia Road, Dartmouth, B2X 1K8, NS",Boys & Girls Clubs of Greater Halifax,17,36,Kickball tournament,11,44.687177,-63.532393,NS,1
9,139,"2699 Fredericton Road, Salisbury, E4J 2E1, NB",Salisbury Boys and Girls Club Inc.,16,21,Youth basketball game,13,46.029757,-65.039246,NB,1
10,183,"666 Woodland Avenue, Verdun , H4H 1V8, QC",Boys and Girls Clubs of Dawson,17,42,Tacky clothes day,13,45.452447,-73.573858,QC,1
13,167,"313 Pharmacy Avenue, Toronto, M1L 3E7, ON",Boys and Girls Club of West Scarborough,15,44,Providing volunteers,14,43.701263,-79.284684,ON,1
9,133,"P.O. Box 7416, Riverview, E1B 4T9, NB",Boys and Girls Club of Riverview,15,8,police vs youth soccer game,10,46.072084,-64.762098,NB,1
17,146,"1 Williams Turnpike, Buchans, A0H 1G0, NL",James Hornell Boys and Girls Club,15,16,Carnival,14,48.826941,-56.853187,NL,1
13,114,"4516 - 54 St., Camrose, T4V 4W7, AB",Camrose and District Boys and Girls Club,18,40,Community walk,10,53.012369,-112.83306,AB,1
16,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,18,38,Pancake breakfast in am,14,52.127404,-122.141039,BC,1
10,186,"1000 Roland Therrien Boulevard, Longueuil, J4J 5H3, QC",Action Jeunesse St-Pie X de Longueuil,17,35,Soccer clinic,11,45.540108,-73.487976,QC,1
12,174,"2 Edge Street, Brantford, N3T 6H1, ON",Boys and Girls Club of Brantford,15,8,police vs youth soccer game,14,43.120581,-80.272023,ON,1
10,145,"3 Military Road, Botwood, A0H 1E0, NL",Botwood Boys and Girls Club Inc.,16,11,Games in the field,11,49.142623,-55.348248,NL,1
14,162,"c/o Social Enterprise of Canada, Newmarket, L3Y 3E3, ON",Boys and Girls Club of York Region,15,13,Games and fitness challenges,12,44.070991,-79.431925,ON,1
10,173,"108 - 75 Tandridge Crescent, Toronto, M9W 2N9, ON",Braeburn Boys and Girls Club,17,3,Unplugging for whole day,11,43.72909,-79.546519,ON,1
11,168,"86 Blake Street, Toronto, M4J 3C9, ON",Eastview (Toronto) Boys and Girls Club,17,43,Summer BBQ,14,43.675052,-79.339836,ON,1
15,140,"45 Corey Ave., Petitcodiac, E4Z 4G3, NB",Petitcodiac Boys and Girls Club Inc.,17,20,Parents and kids game day,11,45.932414,-65.183547,NB,1
7,143,"266 Quigley's Line, Bell Island, A0A 4H0, NL",Wabana Boys and Girls Club,16,24,Chalk mural,13,47.648252,-52.941447,NL,1
14,129,"20 - 5th Street, Nanaimo, V9R 1M7, BC ",Boys and Girls Clubs of Central Vancouver Island,18,8,police vs youth soccer game,16,49.155106,-123.938997,BC ,1
10,142,"P.O. Box 190, Upper Island Cove, A0A 4E0, NL",Upper Island Cove Boys and Girls Club,16,36,Kickball tournament,12,47.05564,-53.201979,NL,1
13,183,"666 Woodland Avenue, Verdun , H4H 1V8, QC",Boys and Girls Clubs of Dawson,15,29,Old Navy event in Delta,11,45.452447,-73.573858,QC,1
14,183,"666 Woodland Avenue, Verdun , H4H 1V8, QC",Boys and Girls Clubs of Dawson,17,4,Dunk for Diabetes event,11,45.452447,-73.573858,QC,1
16,122,"20 Riedel St., Fort McMurray, T9H 3E1, AB",Fort McMurray Boys and Girls Club,18,5,Family picnic,11,56.723349,-111.36376,AB,1
10,185,"1520, rue Dunant, Sherbrooke , J1H 4A2, QC",Repaire jeunesse de Sherbrooke – Ascot,15,12,BBQ,11,45.383129,-71.898859,QC,1
15,152,"50 Caledonia Road, Dartmouth, B2X 1K8, NS",Boys & Girls Clubs of Greater Halifax,17,30,Jully Black performance,13,44.687177,-63.532393,NS,1
13,117,"PO Box 2053, Whitecourt, T7S 1P7, AB",Boys and Girls Clubs of Whitecourt & District,16,20,Parents and kids game day,14,54.127681,-115.67198,AB,1
7,143,"266 Quigley's Line, Bell Island, A0A 4H0, NL",Wabana Boys and Girls Club,15,11,Games in the field,10,47.648252,-52.941447,NL,1
8,162,"c/o Social Enterprise of Canada, Newmarket, L3Y 3E3, ON",Boys and Girls Club of York Region,15,13,Games and fitness challenges,12,44.070991,-79.431925,ON,1
15,172,"21 Panorama Court, Etobicoke, M9V 4E3, ON",Albion Neighbourhood Services Boys and Girls Club,17,36,Kickball tournament,13,43.746801,-79.583702,ON,1
16,127,"2875 St. George Street, Vancouver, V5T 3R8, BC",Boys and Girls Clubs of South Coast BC,12,21,Youth basketball game,10,49.258869,-123.09346,BC,1
15,157,"Robert Meek Community Youth Centre, Kingston, K7K 3E1, ON",Boys and Girls Club of Kingston & Area Inc.,16,12,BBQ,14,44.239323,-76.484552,ON,1
15,145,"3 Military Road, Botwood, A0H 1E0, NL",Botwood Boys and Girls Club Inc.,16,11,Games in the field,11,49.142623,-55.348248,NL,1
6,140,"45 Corey Ave., Petitcodiac, E4Z 4G3, NB",Petitcodiac Boys and Girls Club Inc.,18,12,BBQ,10,45.932414,-65.183547,NB,1
13,125,"150 Wood Street, Kamloops, V2B 0G6, BC",Boys and Girls Club of Kamloops,16,29,Old Navy event in Delta,12,50.689649,-120.356178,BC,1
9,183,"666 Woodland Avenue, Verdun , H4H 1V8, QC",Boys and Girls Clubs of Dawson,17,38,Pancake breakfast in am,12,45.452447,-73.573858,QC,1
14,142,"P.O. Box 190, Upper Island Cove, A0A 4E0, NL",Upper Island Cove Boys and Girls Club,16,36,Kickball tournament,12,47.05564,-53.201979,NL,1
12,157,"Robert Meek Community Youth Centre, Kingston, K7K 3E1, ON",Boys and Girls Club of Kingston & Area Inc.,17,36,Kickball tournament,11,44.239323,-76.484552,ON,1
7,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,18,38,Pancake breakfast in am,14,52.127404,-122.141039,BC,1
8,140,"45 Corey Ave., Petitcodiac, E4Z 4G3, NB",Petitcodiac Boys and Girls Club Inc.,18,12,BBQ,10,45.932414,-65.183547,NB,1
6,128,"301 - 1195 Esquimalt Road, Victoria, V9A 3N6, BC",Boys and Girls Club Services of Greater Victoria,18,39,Campfire,11,48.429881,-123.412126,BC,1
16,183,"666 Woodland Avenue, Verdun , H4H 1V8, QC",Boys and Girls Clubs of Dawson,17,38,Pancake breakfast in am,12,45.452447,-73.573858,QC,1
6,176,"180 North College Avenue, Sarnia, N7T 7X2, ON",Boys and Girls Club of Sarnia/Lambton,18,15,"Popcorn picnic, with Unplug to Connect packages distributed to all families",11,42.97341,-82.401201,ON,1
16,170,"843 Palmerston Avenue, Toronto, M6G 2R8, ON",St. Alban's Boys and Girls Club,18,15,"Popcorn picnic, with Unplug to Connect packages distributed to all families",16,43.671419,-79.415682,ON,1
17,161,"8800 McLeod Road, Niagara Falls, L2E 6S5, ON",Boys and Girls Club of Niagara,18,20,Parents and kids game day,13,43.06914,-79.145044,ON,1
7,189,"1301 - 104th Street, North Battleford, S9A 1N9, SK",Battlefords Boys and Girls Club,18,17,Variety of Club activities,15,52.776823,-108.293512,SK,1
9,180,"364 Notre Dame Street, Summerside, C1N 1S7, PE",Boys and Girls Club of Summerside Inc.,18,26,Community BBQ,14,46.396213,-63.793952,PE,1
16,148,"P.O Box 5012, St. John's, A1C 5V3, NL",Boys and Girls Clubs of St. John's,15,1,Flag football tournament,11,47.567115,-52.70474,NL,1
15,142,"P.O. Box 190, Upper Island Cove, A0A 4E0, NL",Upper Island Cove Boys and Girls Club,16,36,Kickball tournament,12,47.05564,-53.201979,NL,1
15,154,"11 Bond Street, Yarmouth, B5A 1P6, NS",Boys and Girls Club of Yarmouth,16,23,Variety of activities for kids and parents/families,14,43.827026,-66.120342,NS,1
9,187,"54C Smith Street West, Yorkton, S3N 2X3, SK",Boys and Girls Club of Yorkton Inc.,17,11,Games in the field,10,51.211744,-102.46649,SK,1
13,146,"1 Williams Turnpike, Buchans, A0H 1G0, NL",James Hornell Boys and Girls Club,15,16,Carnival,14,48.826941,-56.853187,NL,1
7,158,"1144 Lea Street, Pembroke, K8A 6Z4, ON",Boys and Girls Club of Pembroke,16,20,Parents and kids game day,14,45.829091,-77.144182,ON,1
9,171,"180 Westmoreland Avenue, Toronto, M6H 3A2, ON",Dovercourt Boys and Girls Club,18,40,Community walk,16,43.665815,-79.432696,ON,1
13,179,"35 Saint Peter's Road, Charlottetown, C1A 5N1, PE",Boys and Girls Club of Charlottetown,17,28,Events at service locations happening throughout the day,10,46.248042,-63.123023,PE,1
14,168,"86 Blake Street, Toronto, M4J 3C9, ON",Eastview (Toronto) Boys and Girls Club,15,14,"Staff lunch, preparation for 50th anniversary, outdoor activities",10,43.675052,-79.339836,ON,1
15,168,"86 Blake Street, Toronto, M4J 3C9, ON",Eastview (Toronto) Boys and Girls Club,15,14,"Staff lunch, preparation for 50th anniversary, outdoor activities",10,43.675052,-79.339836,ON,1
11,142,"P.O. Box 190, Upper Island Cove, A0A 4E0, NL",Upper Island Cove Boys and Girls Club,17,6,Group games,12,47.05564,-53.201979,NL,1
8,109,"P.O. Box 1554, Cochrane, T4C 1B5, AB",Boys and Girls Club of Cochrane and Area,16,21,Youth basketball game,14,51.188976,-114.475773,AB,1
11,174,"2 Edge Street, Brantford, N3T 6H1, ON",Boys and Girls Club of Brantford,16,40,Community walk,11,43.120581,-80.272023,ON,1
16,143,"266 Quigley's Line, Bell Island, A0A 4H0, NL",Wabana Boys and Girls Club,17,1,Flag football tournament,12,47.648252,-52.941447,NL,1
17,107,"731 13 Avenue N.E., Calgary, T2E 1C8, AB",Boys and Girls Clubs of Calgary,15,18,Family night,14,51.063808,-114.047718,AB,1
10,132,"76, rue Emmanuel, Dieppe, E1A 2J5, NB",Dieppe Boys and Girls Club Inc.,18,8,police vs youth soccer game,11,46.099897,-64.680588,NB,1
15,150,"111 West St., Sydney, B1N 1S3 ‎, NS",Boys and Girls Clubs of Cape Breton-Whitney Pier Youth Club,18,32,Painting class,15,46.159691,-60.181195,NS,1
17,122,"20 Riedel St., Fort McMurray, T9H 3E1, AB",Fort McMurray Boys and Girls Club,18,5,Family picnic,11,56.723349,-111.36376,AB,1
13,119,"10090 93 avenue, Fort Saskatchewan, T8L 1N4, AB",Boys and Girls Club of Fort Saskatchewan,16,12,BBQ,13,53.702479,-113.207744,AB,1
15,132,"76, rue Emmanuel, Dieppe, E1A 2J5, NB",Dieppe Boys and Girls Club Inc.,17,38,Pancake breakfast in am,11,46.099897,-64.680588,NB,1
9,187,"54C Smith Street West, Yorkton, S3N 2X3, SK",Boys and Girls Club of Yorkton Inc.,17,10,Family dodgeball game,12,51.211744,-102.46649,SK,1
8,112,"4633 - 49th Street, Red Deer, T4N 1T4, AB",Boys and Girls Club of Red Deer and District,16,6,Group games,14,52.268036,-113.804126,AB,1
8,124,"1404 2nd Street N, Cranbrook, V1C 3L2, BC",Cranbrook Boys and Girls Club,16,1,Flag football tournament,11,49.514435,-115.761608,BC,1
14,139,"2699 Fredericton Road, Salisbury, E4J 2E1, NB",Salisbury Boys and Girls Club Inc.,16,12,BBQ,12,46.029757,-65.039246,NB,1
17,109,"P.O. Box 1554, Cochrane, T4C 1B5, AB",Boys and Girls Club of Cochrane and Area,16,21,Youth basketball game,14,51.188976,-114.475773,AB,1
15,120,"5109 - 51 St., Wetaskiwin, T9A 2A5, AB",Boys and Girls Club of Wetaskiwin,16,43,Summer BBQ,10,52.971268,-113.375629,AB,1
8,173,"108 - 75 Tandridge Crescent, Toronto, M9W 2N9, ON",Braeburn Boys and Girls Club,17,3,Unplugging for whole day,11,43.72909,-79.546519,ON,1
17,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,15,19,Donor appreciation event,11,52.127404,-122.141039,BC,1
16,167,"313 Pharmacy Avenue, Toronto, M1L 3E7, ON",Boys and Girls Club of West Scarborough,15,44,Providing volunteers,14,43.701263,-79.284684,ON,1
11,152,"50 Caledonia Road, Dartmouth, B2X 1K8, NS",Boys & Girls Clubs of Greater Halifax,17,30,Jully Black performance,13,44.687177,-63.532393,NS,1
14,142,"P.O. Box 190, Upper Island Cove, A0A 4E0, NL",Upper Island Cove Boys and Girls Club,17,6,Group games,12,47.05564,-53.201979,NL,1
14,147,"272 West Street, St. Anthony, A0K 4S0, NL",St. Anthony and Area Boys and Girls Club,18,41,Street clean-up,14,51.360741,-55.581977,NL,1
7,180,"364 Notre Dame Street, Summerside, C1N 1S7, PE",Boys and Girls Club of Summerside Inc.,18,27,Game night,13,46.396213,-63.793952,PE,1
7,129,"20 - 5th Street, Nanaimo, V9R 1M7, BC ",Boys and Girls Clubs of Central Vancouver Island,18,8,police vs youth soccer game,16,49.155106,-123.938997,BC ,1
14,123,"4714 48th St., Bonnyville, T9N 2J1, AB",Boys and Girls Club of Bonnyville,16,42,Tacky clothes day,14,54.266228,-110.735195,AB,1
8,149,"155 Airport Blvd., Gander, A1V 1W5, NL",Gander Boys and Girls Club,15,19,Donor appreciation event,12,48.958229,-54.61175,NL,1
17,143,"266 Quigley's Line, Bell Island, A0A 4H0, NL",Wabana Boys and Girls Club,15,11,Games in the field,10,47.648252,-52.941447,NL,1
16,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,15,10,Family dodgeball game,13,52.127404,-122.141039,BC,1
10,156,"506 First Street East, Cornwall, K6H 1L7, ON",Boys & Girls Club of Cornwall/SDG,16,6,Group games,10,45.019938,-74.717244,ON,1
11,128,"301 - 1195 Esquimalt Road, Victoria, V9A 3N6, BC",Boys and Girls Club Services of Greater Victoria,18,39,Campfire,11,48.429881,-123.412126,BC,1
12,163,"527 Len Self Blvd, Midland, L4R 5N6, ON",Boys and Girls Clubs of North Simcoe,18,42,Tacky clothes day,13,44.744028,-79.881806,ON,1
7,111,"P.O. Box 4115, Ponoka, T4J 1R5, AB",Boys & Girls Club of Wolf Creek - Ponoka,18,39,Campfire,14,52.675906,-113.57935,AB,1
8,120,"5109 - 51 St., Wetaskiwin, T9A 2A5, AB",Boys and Girls Club of Wetaskiwin,16,43,Summer BBQ,10,52.971268,-113.375629,AB,1
16,123,"4714 48th St., Bonnyville, T9N 2J1, AB",Boys and Girls Club of Bonnyville,16,37,Glow dance in pm,10,54.266228,-110.735195,AB,1
13,174,"2 Edge Street, Brantford, N3T 6H1, ON",Boys and Girls Club of Brantford,16,40,Community walk,11,43.120581,-80.272023,ON,1
10,103,"Heartland Youth Center, Stettler, T0C 2L0, AB",Stettler & District Boys and Girls Club,15,27,Game night,14,52.326772,-112.701204,AB,1
14,147,"272 West Street, St. Anthony, A0K 4S0, NL",St. Anthony and Area Boys and Girls Club,15,9,Afternoon in the park,11,51.360741,-55.581977,NL,1
8,187,"54C Smith Street West, Yorkton, S3N 2X3, SK",Boys and Girls Club of Yorkton Inc.,17,11,Games in the field,10,51.211744,-102.46649,SK,1
16,154,"11 Bond Street, Yarmouth, B5A 1P6, NS",Boys and Girls Club of Yarmouth,17,15,"Popcorn picnic, with Unplug to Connect packages distributed to all families",14,43.827026,-66.120342,NS,1
13,184,"1-800, rue des Pompons, Sherbrooke , J1E 2Z5, QC",Club Garçons et Filles - Local des jeunes des Jardins Fleuris,16,22,Board games at local board game cafe (also having unplug-a-thon for whole week),13,45.419425,-71.867015,QC,1
13,183,"666 Woodland Avenue, Verdun , H4H 1V8, QC",Boys and Girls Clubs of Dawson,17,4,Dunk for Diabetes event,11,45.452447,-73.573858,QC,1
7,113,"4928 49th Street, Rocky Mountain House, T4T 1C2, AB",Clearwater Boys and Girls Club,16,30,Jully Black performance,10,52.3738,-114.918164,AB,1
15,128,"301 - 1195 Esquimalt Road, Victoria, V9A 3N6, BC",Boys and Girls Club Services of Greater Victoria,18,39,Campfire,11,48.429881,-123.412126,BC,1
10,147,"272 West Street, St. Anthony, A0K 4S0, NL",St. Anthony and Area Boys and Girls Club,18,41,Street clean-up,14,51.360741,-55.581977,NL,1
9,125,"150 Wood Street, Kamloops, V2B 0G6, BC",Boys and Girls Club of Kamloops,17,36,Kickball tournament,13,50.689649,-120.356178,BC,1
12,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,17,9,Afternoon in the park,13,52.127404,-122.141039,BC,1
17,142,"P.O. Box 190, Upper Island Cove, A0A 4E0, NL",Upper Island Cove Boys and Girls Club,16,36,Kickball tournament,12,47.05564,-53.201979,NL,1
14,177,"270 Windsor St., Thunder Bay, P7B 1V6, ON",Boys and Girls Clubs of Thunder Bay,17,24,Chalk mural,14,48.443442,-89.25613,ON,1
10,175,"184 Horton St. E., London, N6B 1K8, ON",Boys and Girls Club of London,15,36,Kickball tournament,10,42.9797,-81.2462,ON,1
12,107,"731 13 Avenue N.E., Calgary, T2E 1C8, AB",Boys and Girls Clubs of Calgary,17,28,Events at service locations happening throughout the day,12,51.063808,-114.047718,AB,1
16,149,"155 Airport Blvd., Gander, A1V 1W5, NL",Gander Boys and Girls Club,15,19,Donor appreciation event,12,48.958229,-54.61175,NL,1
6,138,"54 Disher Lane, Dufferin, E3L 3H6, NB",Boys & Girls Club of Charlotte County,15,6,Group games,13,45.2082189,-67.258607,NB,1
11,135,"115 Maher St., Miramichi, E1N 4B4, NB",Miramichi Boys and Girls Club,18,37,Glow dance in pm,16,47.016374,-65.447005,NB,1
13,162,"c/o Social Enterprise of Canada, Newmarket, L3Y 3E3, ON",Boys and Girls Club of York Region,16,38,Pancake breakfast in am,13,44.070991,-79.431925,ON,1
6,165,"45 Ellis Avenue, Hamilton, L8H 4L8, ON",Boys and Girls Clubs of Hamilton,17,16,Carnival,14,43.248951,-79.810564,ON,1
10,173,"108 - 75 Tandridge Crescent, Toronto, M9W 2N9, ON",Braeburn Boys and Girls Club,17,3,Unplugging for whole day,11,43.72909,-79.546519,ON,1
14,139,"2699 Fredericton Road, Salisbury, E4J 2E1, NB",Salisbury Boys and Girls Club Inc.,16,21,Youth basketball game,13,46.029757,-65.039246,NB,1
13,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,18,38,Pancake breakfast in am,14,52.127404,-122.141039,BC,1
7,183,"666 Woodland Avenue, Verdun , H4H 1V8, QC",Boys and Girls Clubs of Dawson,17,38,Pancake breakfast in am,12,45.452447,-73.573858,QC,1
6,128,"301 - 1195 Esquimalt Road, Victoria, V9A 3N6, BC",Boys and Girls Club Services of Greater Victoria,18,39,Campfire,11,48.429881,-123.412126,BC,1
15,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,15,19,Donor appreciation event,11,52.127404,-122.141039,BC,1
13,183,"666 Woodland Avenue, Verdun , H4H 1V8, QC",Boys and Girls Clubs of Dawson,15,29,Old Navy event in Delta,11,45.452447,-73.573858,QC,1
6,152,"50 Caledonia Road, Dartmouth, B2X 1K8, NS",Boys & Girls Clubs of Greater Halifax,17,36,Kickball tournament,11,44.687177,-63.532393,NS,1
16,114,"4516 - 54 St., Camrose, T4V 4W7, AB",Camrose and District Boys and Girls Club,18,25,building birdhouses,13,53.012369,-112.83306,AB,1
16,139,"2699 Fredericton Road, Salisbury, E4J 2E1, NB",Salisbury Boys and Girls Club Inc.,16,8,police vs youth soccer game,10,46.029757,-65.039246,NB,1
14,105,"611 - 3rd Street, S.W., Black Diamond, T0L 0H0, AB",Boys and Girls Clubs of the Foothills,18,20,Parents and kids game day,12,50.683054,-114.238306,AB,1
12,105,"611 - 3rd Street, S.W., Black Diamond, T0L 0H0, AB",Boys and Girls Clubs of the Foothills,18,25,building birdhouses,10,50.683054,-114.238306,AB,1
11,185,"1520, rue Dunant, Sherbrooke , J1H 4A2, QC",Repaire jeunesse de Sherbrooke – Ascot,15,12,BBQ,11,45.383129,-71.898859,QC,1
12,181,"165 Avenue Proulx, Québec , G1M 1W7, QC",Régional des maisons de jeunes de Québec,16,42,Tacky clothes day,12,46.813812,-71.257126,QC,1
6,126,"51 - 4th Avenue South, Williams Lake, V2G 1J6, BC",Boys and Girls Club of Williams Lake and District,17,9,Afternoon in the park,13,52.127404,-122.141039,BC,1
9,107,"731 13 Avenue N.E., Calgary, T2E 1C8, AB",Boys and Girls Clubs of Calgary,15,18,Family night,14,51.063808,-114.047718,AB,1
12,118,"105 - 3 Spruce Ave., Sherwood Park, T8A 2B6, AB",Boys & Girls Club of Strathcona County,17,17,Variety of Club activities,15,53.516898,-113.303513,AB,1
16,137,"499 Canterbury Drive, Fredericton, E3B 4M4, NB",Boys and Girls Club of Fredericton,17,37,Glow dance in pm,12,45.931479,-66.640308,NB,1
11,115,"10135 - 89 Street, Edmonton, T5H 1P6, AB",Boys and Girls Clubs Big Brothers Big Sisters of Edmonton & Area,16,45,Internal event,13,53.544822,-113.468879,AB,1
9,156,"506 First Street East, Cornwall, K6H 1L7, ON",Boys & Girls Club of Cornwall/SDG,18,20,Parents and kids game day,10,45.019938,-74.717244,ON,1
11,117,"PO Box 2053, Whitecourt, T7S 1P7, AB",Boys and Girls Clubs of Whitecourt & District,18,15,"Popcorn picnic, with Unplug to Connect packages distributed to all families",11,54.127681,-115.67198,AB,1
8,166,"100 Galloway Road, Toronto, M1E 1W7, ON",Boys and Girls Club of East Scarborough,17,24,Chalk mural,15,43.757376,-79.193332,ON,1
12,150,"111 West St., Sydney, B1N 1S3 ‎, NS",Boys and Girls Clubs of Cape Breton-Whitney Pier Youth Club,18,32,Painting class,15,46.159691,-60.181195,NS,1
14,119,"10090 93 avenue, Fort Saskatchewan, T8L 1N4, AB",Boys and Girls Club of Fort Saskatchewan,17,36,Kickball tournament,14,53.702479,-113.207744,AB,1
